filename,width,height,class,xmin,ymin,xmax,ymax
download-8-_jpg.rf.8bb7f609aed3ae6a8c845d4b0f865672.jpg,640,640,Taro Leaves -Karkalo-,431,12,640,273
images-10-_jpg.rf.8bb995cab543f15fa1e883e6dd858f27.jpg,640,640,Sponge Gourd -Ghiraula-,80,266,543,338
images-10-_jpg.rf.8bb995cab543f15fa1e883e6dd858f27.jpg,640,640,Sponge Gourd -Ghiraula-,47,92,543,221
images-10-_jpg.rf.8bb995cab543f15fa1e883e6dd858f27.jpg,640,640,Sponge Gourd -Ghiraula-,30,204,571,275
download-7-_jpg.rf.8be50c7f42b6648a7714203a358f5e1a.jpg,640,640,Garden cress-Chamsur ko saag-,21,0,638,618
-36_jpg.rf.8bcc37b20cab61960d8400b1d7c5951d.jpg,640,640,Capsicum,133,185,638,637
048_PNG_jpg.rf.8be30da1916b31b9d2b7939adc53a932.jpg,640,640,Ketchup,409,37,543,325
048_PNG_jpg.rf.8be30da1916b31b9d2b7939adc53a932.jpg,640,640,Sausage,254,50,418,330
048_PNG_jpg.rf.8be30da1916b31b9d2b7939adc53a932.jpg,640,640,mayonnaise,535,63,636,360
048_PNG_jpg.rf.8be30da1916b31b9d2b7939adc53a932.jpg,640,640,Corn,505,378,640,590
048_PNG_jpg.rf.8be30da1916b31b9d2b7939adc53a932.jpg,640,640,Cheese,323,362,500,605
images_jpg.rf.8c05d0c3611ec101701dfdd28b2193c6.jpg,640,640,Chowmein Noodles,89,58,519,526
Image_90_jpg.rf.8bff7eec58580c6d078a01d246c68cfa.jpg,640,640,Mushroom,43,24,545,531
images-4-_jpg.rf.8be90e493ce745e92b80163f672c0d2f.jpg,640,640,Pork,250,405,563,640
images-4-_jpg.rf.8be90e493ce745e92b80163f672c0d2f.jpg,640,640,Pork,4,28,317,383
images-4-_jpg.rf.8be90e493ce745e92b80163f672c0d2f.jpg,640,640,Pork,323,41,618,390
download-2-_jpg.rf.8c1e4c3c17587782b4f98d2af4fc7177.jpg,640,640,Taro Leaves -Karkalo-,288,44,484,365
download-2-_jpg.rf.8c1e4c3c17587782b4f98d2af4fc7177.jpg,640,640,Taro Leaves -Karkalo-,210,282,568,621
047_PNG_jpg.rf.8c1b61132b204fd614137aa730783dfd.jpg,640,640,Egg,336,108,547,445
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,244,185,369,363
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,393,268,495,494
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,502,116,597,309
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,108,42,244,223
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,45,335,152,556
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,159,369,282,568
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,324,463,483,634
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,402,37,521,243
download-1-_jpg.rf.8c30f1c73574ee1b204beec53b67879c.jpg,640,640,Egg,44,204,154,371
2020-01-20-02-48-_jpeg.rf.8c2a60741c245231add5c5e1232ccd2a.jpg,640,640,Bethu ko Saag,42,107,613,602
057_PNG_jpg.rf.8c56b58795d4370234cfe8841a90aaa4.jpg,640,640,Milk,47,56,210,293
057_PNG_jpg.rf.8c56b58795d4370234cfe8841a90aaa4.jpg,640,640,Bread,238,53,571,355
057_PNG_jpg.rf.8c56b58795d4370234cfe8841a90aaa4.jpg,640,640,Egg,73,320,219,534
057_PNG_jpg.rf.8c56b58795d4370234cfe8841a90aaa4.jpg,640,640,Cheese,223,331,362,592
fresh-local-meat-delivery-thin-size-pork-chops-1-4-inch-thick-2-pounds-family-pack-cut-fresh-daily-8-chops-includes-shipping-2_2000x-_jpg.rf.8c347caf2aaaeffd474806f995b173fa.jpg,640,640,Pork,17,60,575,472
download_jpg.rf.8c364addbee5a17976a9c9d7e5a877b5.jpg,640,640,Mushroom,106,67,605,593
istockphoto-515922172-612x612_jpg.rf.8c636b32160047388cccff481a78911d.jpg,640,640,Tomato,192,114,456,464
-37_jpg.rf.8c77753e888ba120c093bfc1a351eeb8.jpg,640,640,Sweet Potato -Suthuni-,45,26,637,639
download-8-_jpg.rf.8c64578916c7e5fbe03a17d6c36bba4d.jpg,640,640,Okra -Bhindi-,148,328,612,434
download-8-_jpg.rf.8c64578916c7e5fbe03a17d6c36bba4d.jpg,640,640,Okra -Bhindi-,155,182,616,335
images_jpg.rf.8c6588e7dc799a70548d225121ecdc5a.jpg,640,640,Green Mint -Pudina-,25,69,616,636
How-to-make-Paneer-3_jpg.rf.8c7f0c0ae74d19f89b2e7d5f7745f041.jpg,640,640,Paneer,34,110,584,488
images-8-_jpg.rf.8c812b95acb6c0ec46fda05d5d3b1a73.jpg,640,640,Garden cress-Chamsur ko saag-,0,24,609,483
download-1-_jpg.rf.8c82030068cec2febf3c19f5129ac357.jpg,640,640,Radish,269,34,640,312
download-1-_jpg.rf.8c82030068cec2febf3c19f5129ac357.jpg,640,640,Radish,338,371,595,564
download-1-_jpg.rf.8c9ead53c70776b7119a14162c9032a3.jpg,640,640,Okra -Bhindi-,136,54,270,582
download-1-_jpg.rf.8c9ead53c70776b7119a14162c9032a3.jpg,640,640,Okra -Bhindi-,234,54,402,563
img129_jpg.rf.8c6160d87dcd90fae83ecc6fd43f181e.jpg,640,640,Pumpkin -Farsi-,88,83,551,524
images-2-_jpg.rf.8c9f3405962590547010547f45e16a05.jpg,640,640,Pointed Gourd -Chuche Karela-,250,6,405,291
images-2-_jpg.rf.8c9f3405962590547010547f45e16a05.jpg,640,640,Pointed Gourd -Chuche Karela-,0,14,233,215
images-2-_jpg.rf.8c9f3405962590547010547f45e16a05.jpg,640,640,Pointed Gourd -Chuche Karela-,11,229,232,422
images-2-_jpg.rf.8c9f3405962590547010547f45e16a05.jpg,640,640,Pointed Gourd -Chuche Karela-,357,100,513,375
images-2-_jpg.rf.8c9f3405962590547010547f45e16a05.jpg,640,640,Pointed Gourd -Chuche Karela-,326,465,540,630
images-2-_jpg.rf.8c9f3405962590547010547f45e16a05.jpg,640,640,Pointed Gourd -Chuche Karela-,76,393,297,609
avocado_1050x700_jpeg.rf.8cad02684249fc0da27633891d5bb12d.jpg,640,640,Avocado,42,0,288,466
avocado_1050x700_jpeg.rf.8cad02684249fc0da27633891d5bb12d.jpg,640,640,Avocado,257,61,576,496
Image_71_jpg.rf.8cc13b83fdf7b62ee95c04183ce81909.jpg,640,640,Chili Pepper -Khursani-,305,82,570,556
Image_71_jpg.rf.8cc13b83fdf7b62ee95c04183ce81909.jpg,640,640,Chili Pepper -Khursani-,29,19,287,587
download-2-_jpg.rf.8caed4d886dc0ae809f59accdde13a2c.jpg,640,640,Tomato,365,144,587,560
download-2-_jpg.rf.8caed4d886dc0ae809f59accdde13a2c.jpg,640,640,Tomato,42,68,184,311
download-2-_jpg.rf.8caed4d886dc0ae809f59accdde13a2c.jpg,640,640,Tomato,161,0,328,161
img72_jpg.rf.8cc23fa9b161a0dfe55bc3e4199fcc68.jpg,640,640,Carrot,83,328,338,526
img72_jpg.rf.8cc23fa9b161a0dfe55bc3e4199fcc68.jpg,640,640,Carrot,65,0,177,340
img72_jpg.rf.8cc23fa9b161a0dfe55bc3e4199fcc68.jpg,640,640,Carrot,84,28,417,190
img72_jpg.rf.8cc23fa9b161a0dfe55bc3e4199fcc68.jpg,640,640,Carrot,360,276,626,437
images-3-_jpg.rf.8ca827a5723a7e6a9be420c41772e698.jpg,640,640,Egg,309,275,509,470
images-3-_jpg.rf.8ca827a5723a7e6a9be420c41772e698.jpg,640,640,Egg,107,204,254,436
images-3-_jpg.rf.8ca827a5723a7e6a9be420c41772e698.jpg,640,640,Egg,161,408,345,572
images-3-_jpg.rf.8ca827a5723a7e6a9be420c41772e698.jpg,640,640,Egg,425,415,601,612
images-3-_jpg.rf.8ca827a5723a7e6a9be420c41772e698.jpg,640,640,Egg,187,100,405,287
download-6-_jpg.rf.8cca07373190e72a5e6ac9889e6c9098.jpg,640,640,Fiddlehead Ferns -Niguro-,355,300,457,450
download-6-_jpg.rf.8cca07373190e72a5e6ac9889e6c9098.jpg,640,640,Fiddlehead Ferns -Niguro-,181,205,303,385
download-6-_jpg.rf.8cca07373190e72a5e6ac9889e6c9098.jpg,640,640,Fiddlehead Ferns -Niguro-,270,94,396,299
download-6-_jpg.rf.8cca07373190e72a5e6ac9889e6c9098.jpg,640,640,Fiddlehead Ferns -Niguro-,212,395,350,529
download-5-_jpg.rf.8cd88aa2701e5a60298ceecb365b447a.jpg,640,640,Artichoke,256,26,520,380
download-5-_jpg.rf.8cd88aa2701e5a60298ceecb365b447a.jpg,640,640,Artichoke,133,345,461,625
download-5-_jpg.rf.8cd88aa2701e5a60298ceecb365b447a.jpg,640,640,Artichoke,111,69,285,425
-9_jpg.rf.8cf9d727107442cbc343a982178e5afd.jpg,640,640,Palungo -Nepali Spinach-,15,0,608,638
-115_jpg.rf.8ccb46576547cfffef341bd37513e931.jpg,640,640,Sweet Potato -Suthuni-,47,1,604,221
download_jpg.rf.8d02ecd4af758cd004f778d7f732c6df.jpg,640,640,Onion,64,60,279,466
download_jpg.rf.8d02ecd4af758cd004f778d7f732c6df.jpg,640,640,Onion,309,57,593,404
download_jpg.rf.8d02ecd4af758cd004f778d7f732c6df.jpg,640,640,Onion,287,468,609,631
download_jpg.rf.8d02ecd4af758cd004f778d7f732c6df.jpg,640,640,Onion,38,56,565,633
images-8-_jpg.rf.8d0273cbfbb5dffbe456a608bfdf0664.jpg,640,640,Snake Gourd -Chichindo-,572,37,630,609
images-8-_jpg.rf.8d0273cbfbb5dffbe456a608bfdf0664.jpg,640,640,Snake Gourd -Chichindo-,466,2,530,614
images-8-_jpg.rf.8d0273cbfbb5dffbe456a608bfdf0664.jpg,640,640,Snake Gourd -Chichindo-,404,0,470,576
images-8-_jpg.rf.8d0273cbfbb5dffbe456a608bfdf0664.jpg,640,640,Snake Gourd -Chichindo-,323,30,401,618
images-8-_jpg.rf.8d0273cbfbb5dffbe456a608bfdf0664.jpg,640,640,Snake Gourd -Chichindo-,270,47,353,534
-124_jpg.rf.8d04e84cf0473d379bbab08311337c2a.jpg,640,640,Mushroom,143,225,349,489
download-5-_jpg.rf.8d1055648a3f511aa6966759ed834ad2.jpg,640,640,Cassava -Ghar Tarul-,215,0,559,225
coriander-e1585030205988_jpeg.rf.8d15e191a05dfee2d4709466fe0db9ba.jpg,640,640,Coriander -Dhaniya-,57,123,535,519
images-4-_jpg.rf.8d2606fa5c9dbfa41f69f91a0435b1db.jpg,640,640,Nutrela -Soya Chunks-,355,514,419,611
images-4-_jpg.rf.8d2606fa5c9dbfa41f69f91a0435b1db.jpg,640,640,Nutrela -Soya Chunks-,241,529,305,630
images-4-_jpg.rf.8d2606fa5c9dbfa41f69f91a0435b1db.jpg,640,640,Nutrela -Soya Chunks-,168,491,211,584
images-4-_jpg.rf.8d2606fa5c9dbfa41f69f91a0435b1db.jpg,640,640,Nutrela -Soya Chunks-,189,96,406,390
images-4-_jpg.rf.8d2606fa5c9dbfa41f69f91a0435b1db.jpg,640,640,Nutrela -Soya Chunks-,53,214,107,290
images-4-_jpg.rf.8d2606fa5c9dbfa41f69f91a0435b1db.jpg,640,640,Nutrela -Soya Chunks-,515,306,582,371
images-4-_jpg.rf.8d2606fa5c9dbfa41f69f91a0435b1db.jpg,640,640,Nutrela -Soya Chunks-,62,391,139,497
download-7-_jpg.rf.8d2e5139b80844ecbb44e54cad80c82b.jpg,640,640,Bamboo Shoots -Tama-,128,74,429,432
037_PNG_jpg.rf.8ce5a1a58cb4f4a41d985efb9efb5674.jpg,640,640,Bread,276,334,535,625
037_PNG_jpg.rf.8ce5a1a58cb4f4a41d985efb9efb5674.jpg,640,640,Egg,187,316,324,470
037_PNG_jpg.rf.8ce5a1a58cb4f4a41d985efb9efb5674.jpg,640,640,Bacon,45,165,198,566
037_PNG_jpg.rf.8ce5a1a58cb4f4a41d985efb9efb5674.jpg,640,640,mayonnaise,374,0,601,468
037_PNG_jpg.rf.8ce5a1a58cb4f4a41d985efb9efb5674.jpg,640,640,Cheese,143,26,340,309
download-2-_jpg.rf.8d32e24a5592b49bda6ab790b650d020.jpg,640,640,Black Lentils,315,167,453,415
download-2-_jpg.rf.8d32e24a5592b49bda6ab790b650d020.jpg,640,640,Black Lentils,0,100,263,372
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,115,423,271,549
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,278,400,409,600
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,407,409,601,625
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,476,239,623,408
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,388,77,554,247
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,50,84,225,239
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,16,246,171,449
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,156,258,315,403
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,250,62,378,251
chicken-poultry-egg-500x500_jpg.rf.8d39503670c12e03da9b3d33b7efac83.jpg,640,640,Egg,319,250,475,402
download-7-_jpg.rf.8d34c072859e80284b3b44e74e6e6fda.jpg,640,640,Red Lentils,53,0,631,630
007_jpg.rf.8d3a375063293565828c094f861b8ae0.jpg,640,640,Pork,69,406,166,549
007_jpg.rf.8d3a375063293565828c094f861b8ae0.jpg,640,640,Onion Leaves,233,427,322,551
007_jpg.rf.8d3a375063293565828c094f861b8ae0.jpg,640,640,kimchi,397,373,546,576
007_jpg.rf.8d3a375063293565828c094f861b8ae0.jpg,640,640,Egg,93,154,165,260
images-2-_jpg.rf.8d3c93592d95a8fcb9886d6a240d57a0.jpg,640,640,Cabbage,87,0,583,578
055_PNG_jpg.rf.8d3d44f5bc252e825caa8b851267e93a.jpg,640,640,noodle,40,0,249,442
055_PNG_jpg.rf.8d3d44f5bc252e825caa8b851267e93a.jpg,640,640,Onion Leaves,296,291,487,491
055_PNG_jpg.rf.8d3d44f5bc252e825caa8b851267e93a.jpg,640,640,Onion,478,378,595,541
Image_48_jpg.rf.8d3dfee07c4a55efb5cd4e8e6daece0d.jpg,640,640,Beetroot,277,380,535,586
Image_48_jpg.rf.8d3dfee07c4a55efb5cd4e8e6daece0d.jpg,640,640,Beetroot,232,174,484,398
Image_48_jpg.rf.8d3dfee07c4a55efb5cd4e8e6daece0d.jpg,640,640,Beetroot,0,207,225,613
download-7-_jpg.rf.8d3e42227dabfbdc64088188e6d018ff.jpg,640,640,Cassava -Ghar Tarul-,199,22,545,628
download-9-_jpg.rf.8d3f52580294a19d4a838938682409ed.jpg,640,640,Mushroom,0,96,238,558
images-3-_jpg.rf.8d49da0e616a6f96da2255774b0b8200.jpg,640,640,Cabbage,253,256,502,526
images-3-_jpg.rf.8d49da0e616a6f96da2255774b0b8200.jpg,640,640,Cabbage,0,374,333,607
images-3-_jpg.rf.8d49da0e616a6f96da2255774b0b8200.jpg,640,640,Cabbage,1,161,321,360
images-3-_jpg.rf.8d49da0e616a6f96da2255774b0b8200.jpg,640,640,Cabbage,251,61,521,231
images-3-_jpg.rf.8d49da0e616a6f96da2255774b0b8200.jpg,640,640,Cabbage,216,437,558,640
-_12_jpg.rf.8d45ee73897abdf8e03c01c595a8e8dd.jpg,640,640,Sweet Potato -Suthuni-,64,15,542,632
images_jpg.rf.8d607c18e751275d680ac9fec4cb39c6.jpg,640,640,Cassava -Ghar Tarul-,226,143,412,538
images_jpg.rf.8d607c18e751275d680ac9fec4cb39c6.jpg,640,640,Cassava -Ghar Tarul-,319,1,539,531
images_jpg.rf.8d607c18e751275d680ac9fec4cb39c6.jpg,640,640,Cassava -Ghar Tarul-,19,0,215,383
images-1-_jpg.rf.8d5bbbff06c26db27e88e2828cb40866.jpg,640,640,Red Lentils,15,33,613,603
download-1-_jpg.rf.8d607513687330b2a42fc0e2ddf8feb1.jpg,640,640,Chayote-iskus-,237,250,420,465
download-1-_jpg.rf.8d607513687330b2a42fc0e2ddf8feb1.jpg,640,640,Chayote-iskus-,226,433,402,640
download-1-_jpg.rf.8d607513687330b2a42fc0e2ddf8feb1.jpg,640,640,Chayote-iskus-,0,416,221,619
download-1-_jpg.rf.8d607513687330b2a42fc0e2ddf8feb1.jpg,640,640,Chayote-iskus-,255,101,433,328
download-1-_jpg.rf.8d607513687330b2a42fc0e2ddf8feb1.jpg,640,640,Chayote-iskus-,385,274,561,452
download-1-_jpg.rf.8d607513687330b2a42fc0e2ddf8feb1.jpg,640,640,Chayote-iskus-,14,52,162,366
download-7-_jpg.rf.8d64287a667733be604e2e24cc6b5c0c.jpg,640,640,Red Lentils,10,9,640,587
-81_jpg.rf.8d8437b2f3bc157729e04154984a0826.jpg,640,640,Mushroom,201,459,282,565
-81_jpg.rf.8d8437b2f3bc157729e04154984a0826.jpg,640,640,Mushroom,40,195,166,332
images-9-_jpg.rf.8d907efe7a37a30f9c94648435b1b7cc.jpg,640,640,Paneer,88,135,534,348
E3jhjpdoj_jpg.rf.8d975010caf5e66c011cb0af4d54a1c2.jpg,640,640,Fiddlehead Ferns -Niguro-,359,27,530,466
E3jhjpdoj_jpg.rf.8d975010caf5e66c011cb0af4d54a1c2.jpg,640,640,Fiddlehead Ferns -Niguro-,103,55,301,530
-55_jpg.rf.8d9da4b73c58ead6530325178ff26a9c.jpg,640,640,Sweet Potato -Suthuni-,174,465,235,611
-55_jpg.rf.8d9da4b73c58ead6530325178ff26a9c.jpg,640,640,Sweet Potato -Suthuni-,333,180,481,406
-55_jpg.rf.8d9da4b73c58ead6530325178ff26a9c.jpg,640,640,Sweet Potato -Suthuni-,183,150,242,416
-55_jpg.rf.8d9da4b73c58ead6530325178ff26a9c.jpg,640,640,Sweet Potato -Suthuni-,234,135,306,404
-55_jpg.rf.8d9da4b73c58ead6530325178ff26a9c.jpg,640,640,Sweet Potato -Suthuni-,293,45,362,290
-_9_jpg.rf.8da023dc69b2d740d6a4ef16f4b4d9b4.jpg,640,640,Sweet Potato -Suthuni-,142,83,526,411
download-8-_jpg.rf.8daa10246cbaa5212bf6d4f2510ede1b.jpg,640,640,Black Lentils,113,0,565,611
-34_jpg.rf.8dad773869fff3e79ce6bdd90209007a.jpg,640,640,Mushroom,118,209,640,460
download-5-_jpg.rf.8dc4f7b9317b9657b92aa56788a3ffce.jpg,640,640,Cinnamon,119,35,595,237
download-5-_jpg.rf.8dc4f7b9317b9657b92aa56788a3ffce.jpg,640,640,Cinnamon,65,203,547,639
-121_jpg.rf.8dd1d510744baf85041b86d9897d6b83.jpg,640,640,Mushroom,218,436,457,539
-121_jpg.rf.8dd1d510744baf85041b86d9897d6b83.jpg,640,640,Mushroom,306,150,512,230
download-1-_jpg.rf.8dd5fc9cd80438c2b6eea288b27837f2.jpg,640,640,Rayo ko Saag,72,49,262,531
download-1-_jpg.rf.8dd5fc9cd80438c2b6eea288b27837f2.jpg,640,640,Rayo ko Saag,356,59,468,587
images-3-_jpg.rf.8ddf204f1e7fd0c3325fc1b2a798551d.jpg,640,640,Ash Gourd -Kubhindo-,125,96,614,498
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,271,202,457,326
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,304,57,467,158
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,199,74,334,204
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,64,221,275,383
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,66,306,199,395
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,254,364,410,480
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,381,465,556,569
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,38,420,185,571
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,172,471,351,640
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,443,165,549,359
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,407,366,585,506
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,463,24,575,84
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,28,102,205,210
8243582902_59f3364f39_z_jpg.rf.8ddac413742a6c115ca842aa4fc28b84.jpg,640,640,Akabare Khursani,23,0,254,84
download-10-_jpg.rf.8deddc58de729c34cdcaa9c26f6e6f11.jpg,640,640,Taro Leaves -Karkalo-,0,109,599,346
download-10-_jpg.rf.8deddc58de729c34cdcaa9c26f6e6f11.jpg,640,640,Taro Leaves -Karkalo-,0,483,464,640
download-10-_jpg.rf.8deddc58de729c34cdcaa9c26f6e6f11.jpg,640,640,Taro Leaves -Karkalo-,345,15,635,131
download-10-_jpg.rf.8deddc58de729c34cdcaa9c26f6e6f11.jpg,640,640,Taro Leaves -Karkalo-,486,406,640,550
download-10-_jpg.rf.8de376e8d12a32969cf38e2eb3b18fdb.jpg,640,640,Radish,39,115,240,574
download-10-_jpg.rf.8de376e8d12a32969cf38e2eb3b18fdb.jpg,640,640,Radish,268,22,603,468
images-3-_jpg.rf.8ddf51b448fcbe35f871a93542ae1fd2.jpg,640,640,Cabbage,114,139,384,388
images-3-_jpg.rf.8ddf51b448fcbe35f871a93542ae1fd2.jpg,640,640,Cabbage,33,307,266,640
images-3-_jpg.rf.8ddf51b448fcbe35f871a93542ae1fd2.jpg,640,640,Cabbage,281,320,480,640
images-3-_jpg.rf.8ddf51b448fcbe35f871a93542ae1fd2.jpg,640,640,Cabbage,409,119,579,389
images-3-_jpg.rf.8ddf51b448fcbe35f871a93542ae1fd2.jpg,640,640,Cabbage,0,82,203,424
raksh-kavach-250x250_jpeg.rf.8dfb542f44d1d4f3f4c003db836988d7.jpg,640,640,Coriander -Dhaniya-,18,31,640,632
-79_jpg.rf.8dfc107a7f9a9324805b78b8a89a83c2.jpg,640,640,Mushroom,3,318,191,498
-79_jpg.rf.8dfc107a7f9a9324805b78b8a89a83c2.jpg,640,640,Mushroom,385,79,567,202
-79_jpg.rf.8dfc107a7f9a9324805b78b8a89a83c2.jpg,640,640,Mushroom,339,138,439,256
images-11-_jpg.rf.8e2cad4298bac38548bbe1e3a7fe3c71.jpg,640,640,Fiddlehead Ferns -Niguro-,52,35,591,404
download-5-_jpg.rf.8e2de5ab35088aec1a1115c4312a8d3c.jpg,640,640,Okra -Bhindi-,84,152,538,395
-67_jpg.rf.8e2349da219d8bc6af6926b781ea6f56.jpg,640,640,Mushroom,306,192,491,332
-67_jpg.rf.8e2349da219d8bc6af6926b781ea6f56.jpg,640,640,Mushroom,0,249,174,362
-67_jpg.rf.8e2349da219d8bc6af6926b781ea6f56.jpg,640,640,Mushroom,293,355,490,487
-67_jpg.rf.8e2349da219d8bc6af6926b781ea6f56.jpg,640,640,Mushroom,134,0,301,108
images_jpg.rf.8e3181494e7285698ede5780a06b9c9c.jpg,640,640,Fiddlehead Ferns -Niguro-,396,123,640,591
images_jpg.rf.8e3181494e7285698ede5780a06b9c9c.jpg,640,640,Fiddlehead Ferns -Niguro-,60,183,249,603
download-5-_jpg.rf.8e31c363ce229f647998c3eda0c39770.jpg,640,640,Red Beans,36,55,613,619
-105_jpg.rf.8e360a88e36811bbebefec6d2839d3bb.jpg,640,640,Mushroom,295,56,518,267
-105_jpg.rf.8e360a88e36811bbebefec6d2839d3bb.jpg,640,640,Mushroom,7,93,187,313
-105_jpg.rf.8e360a88e36811bbebefec6d2839d3bb.jpg,640,640,Mushroom,430,234,595,420
-105_jpg.rf.8e360a88e36811bbebefec6d2839d3bb.jpg,640,640,Mushroom,242,361,413,534
img144_jpg.rf.8e3923e26b153ecea8f6712c2ce4bb4c.jpg,640,640,Tomato,105,290,330,462
img144_jpg.rf.8e3923e26b153ecea8f6712c2ce4bb4c.jpg,640,640,Tomato,474,268,606,387
download-6-_jpg.rf.8e4277aa09af2fc93094f24d47b95a7e.jpg,640,640,Bitter Gourd,101,1,565,375
download-6-_jpg.rf.8e4277aa09af2fc93094f24d47b95a7e.jpg,640,640,Bitter Gourd,3,4,330,238
download-6-_jpg.rf.8e4277aa09af2fc93094f24d47b95a7e.jpg,640,640,Bitter Gourd,199,145,640,597
download-6-_jpg.rf.8e609f7435dd492dfc2b34258c4d437c.jpg,640,640,Black Lentils,74,67,554,531
Image_77_jpg.rf.8e47547af161567a290b205548cade52.jpg,640,640,Beetroot,0,94,192,324
Image_77_jpg.rf.8e47547af161567a290b205548cade52.jpg,640,640,Beetroot,310,122,493,377
Image_77_jpg.rf.8e47547af161567a290b205548cade52.jpg,640,640,Beetroot,130,8,385,283
Image_77_jpg.rf.8e47547af161567a290b205548cade52.jpg,640,640,Beetroot,431,13,640,246
download_jpg.rf.8e6ddac06f359cceeb9970144977dfda.jpg,640,640,Lapsi -Nepali Hog Plum-,155,154,470,453
download-1-_jpg.rf.8e8cef64f359039fc10f212badd5d1b6.jpg,640,640,Rice -Chamal-,78,169,595,543
soya-chunk-soya-bari-500x500-600x600_jpg.rf.8e948643ad15faf42dde20611665178a.jpg,640,640,Nutrela -Soya Chunks-,81,47,605,617
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,384,248,566,480
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,205,485,254,625
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,510,21,574,207
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,454,392,639,640
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,233,202,322,328
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,333,108,383,295
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,309,26,373,149
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,131,0,214,149
images-5-_jpg.rf.8e8e4fdc4d590fa92f1e45215812e87b.jpg,640,640,Chili Pepper -Khursani-,47,264,203,350
